WKT,OBJECTID
"MULTILINESTRING ((721708.074597854 71367.0208664036,721708.110097781 71367.4724658968,721708.23429751 71369.3174638243,721708.294297365 71370.4192625844,721708.423297197 71370.7772621901,721709.112396416 71370.8343621746,721709.153496473 71369.3725638277,721708.920596904 71367.0015664853,721708.074597854 71367.0208664036,721708.098097922 71365.693967903,721708.08559813 71362.9660709794,721709.016997091 71362.8923711298,721711.785094109 71361.0529734016,721711.836696834 71322.0086174617,721711.905099855 71278.5082665487,721711.650000475 71273.8051718378,721671.532445528 71274.309668413,721553.89617769 71275.0679591829,721552.370879403 71275.0872590517,721552.157379645 71275.0480590817,721550.595881403 71275.0173590051,721550.333881678 71275.2734586968,721550.394381627 71275.0316589748),(721709.112396416 71370.8343621746,721710.099595234 71371.872261073,721710.375093021 71398.5582309818))","13588"
"MULTILINESTRING ((720128.521675892 71338.9047857471,720157.252145579 71310.671519673,720201.10229932 71267.5281715112,720243.491354605 71225.7533216968,720284.548511296 71185.2773703191,720285.782009998 71184.0237718224,720285.689010128 71183.6733722112,720282.764213636 71180.6042754687,720289.072906959 71174.6556826342,720292.054203399 71177.6175795008,720292.291703141 71177.4835796697,720293.781101574 71175.9580814985,720356.730835166 71114.032655892,720357.647134202 71113.0714570419,720358.46053334 71112.3276579402,720367.630823676 71103.1731689272,720368.396122869 71102.4344698155,720370.505620638 71100.4201722392,720397.542492126 71073.6922043366,720445.105141936 71027.1009603178,720446.873840093 71025.0421627668),(720447.002339962 71024.8670629735,720443.380144328 71020.7189674002,720451.194736078 71013.1249765304,720455.020531504 71016.952272479,720455.45043102 71016.9663724937,720457.550128831 71014.5350753884,720523.406959319 70950.311952568,720524.631557997 70949.5287535402,720525.494157111 70948.3454549372,720534.528647596 70939.235665863,720535.469846602 70938.301366983,720537.018244972 70936.7545688403,720620.512756767 70856.4601654072,720688.008585503 70790.9323441638,720689.335284084 70789.9052454173,720689.333084104 70789.6424457127,720685.530588669 70785.5482500663,720693.131280645 70778.1971589034,720697.071275932 70782.1569547132,720697.334975635 70782.1643547218,720697.773575169 70781.7972551685,720759.805809633 70722.2211268125,720827.843537767 70656.6615056322,720832.268733094 70652.4074107468,720832.486132885 70651.8968113379,720836.329828799 70648.5467153922,720836.881628217 70648.029616014,720861.793701903 70624.0102448897,720866.32909716 70618.9617509076))","13589"
"MULTILINESTRING ((760733.016431794 92973.3759676781,760754.287209609 92959.4524849889))","13599"
"MULTILINESTRING ((761314.777628946 92550.0334880377,761326.561613866 92573.4995631458))","13600"
"MULTILINESTRING ((763018.365326338 89479.7795318184,763049.889893609 89457.6736589982))","13601"
"MULTILINESTRING ((720559.364534215 72138.9003130684,720557.234134426 72169.4259784457))","13605"
"MULTILINESTRING ((773052.727076364 79535.0202312743,773080.995342997 79565.1267005952,773076.651947322 79570.2151946562,773073.08725141 79567.8857969162))","13613"
"MULTILINESTRING ((766095.151819568 87491.1613944319,766099.027315885 87484.5928020092,766102.647312466 87478.2141093524))","13621"
"MULTILINESTRING ((769729.790407061 86656.5932289329,769724.776312331 86659.131025707,769721.332016125 86658.9065256542,769715.53702274 86655.8060285598,769722.002616562 86645.4149405478,769727.691010889 86639.0013480949))","13624"
"MULTILINESTRING ((753145.63073708 102468.010635991,753145.526437186 102468.073035912,753145.136437621 102468.043635906,753141.730241382 102468.163135451,753141.62374148 102468.400035177,753141.626441464 102468.506935059,753141.641241451 102468.495535072))","13633"
"MULTILINESTRING ((761251.834352139 89685.6068493676,761247.9505551 89700.5937324595))","13635"
"MULTILINESTRING ((772149.688099979 81493.4924074851,772162.837586554 81482.2143209643))","13636"
"MULTILINESTRING ((753151.664030214 102469.917334442,753151.601030359 102469.11443533,753151.423630571 102468.923435526,753151.542230557 102467.712136884,753151.376030839 102466.681438014,753151.299331121 102464.608740313,753151.053531709 102461.241244033,753150.929232185 102457.710147949,753149.836233491 102456.696948973,753149.475234923 102445.826961028))","13637"
"MULTILINESTRING ((732749.769566524 74899.2131990598,732743.640072388 74912.3724838412,732766.456845456 74931.6274639486,732775.368236184 74922.4511749088,732790.623219338 74919.8032790205,733176.852365758 75214.5102774243,733164.817177432 75238.0638501022,733126.846819369 75244.462440075,733125.733020554 75245.236239124,733126.61521809 75264.9242171073,733126.837817833 75265.0349170004,733126.948317561 75267.0258147762))","13640"
"MULTILINESTRING ((736730.062623234 74914.2221811173,736748.097803852 74904.6068932389,736767.253783372 74892.9988076736,736759.802892712 74879.2837224627,736807.918841604 74845.678963697,736859.913182304 74863.5114476553,736899.113440616 74836.8652804288,736972.173862966 74786.5745422092,736975.73945905 74785.7973433489,736983.871250486 74779.1720513732,736989.441143978 74783.1518473404,737044.416278745 74835.714592659,737203.915990119 74979.8002434502,737230.738058557 75001.9326207098,737221.940168865 74995.2906274789,737239.424448476 75007.2395154267,737239.641848694 75001.1577222497,737238.754649574 75002.5944205748))","13641"
"MULTILINESTRING ((755419.690305402 95079.1801557146,755432.498591664 95074.5426620201,755448.087774783 95070.6854677108,755453.238473101 95026.3312174009))","13642"
"MULTILINESTRING ((763919.493572603 86756.1464166612,763948.00884261 86740.5661363098,763942.116950183 86727.8408498417,763949.366743207 86716.3377631602,763989.025002083 86687.8193980418,764006.952081812 86694.4686922491,764006.728482125 86693.6896930904))","13665"
"MULTILINESTRING ((760033.346069085 89971.2053266299,760052.249744168 90017.7885767555,760148.654533337 90070.3903270322,760180.794091483 90143.7519487044,760187.69208295 90154.3757375588,760173.211498273 90161.5578283419,760176.658593729 90170.0778192196,760184.231885528 90168.4229217163,760200.023164892 90205.2694823449,760290.520859808 90266.4966225777,760324.021120136 90297.9330907526,760382.897650534 90351.8408363078,760543.322967701 90421.2949736199,760557.573351496 90427.0557685027,760566.921740353 90436.6853586779,760584.281819473 90456.6077381743,760605.751692489 90494.4533982095,760621.551873191 90515.9235758584,760632.003859319 90542.7004471657,760631.670159735 90542.1471477487))","13669"
"MULTILINESTRING ((778251.965292372 77283.2970244585,778240.371703653 77299.6677056147,778233.794109972 77309.9484938379,778224.502012365 77404.2077900426,778191.023238336 77531.9775476275,778183.777946035 77534.2920445039,778199.238926649 77565.3942117724,778211.818810894 77590.5131853445,778211.146811634 77590.4015854129))","13670"
"MULTILINESTRING ((772518.733555467 84338.4847162534,772524.420650987 84318.2448389553,772528.106348131 84304.5227543322,772542.919531807 84306.0797538917,772549.384025469 84297.5708637852,772544.70843074 84295.6857654544))","13671"
"MULTILINESTRING ((766326.79406816 87458.647950397,766325.408770312 87451.3694582969))","13673"
"MULTILINESTRING ((766290.52880769 87461.737443841,766289.82790928 87452.2892541913))","13674"
"MULTILINESTRING ((771808.982930618 84348.4763444951,771807.761932227 84345.2672479136,771808.537131455 84344.3868489467,771814.28953536 84225.2410802666,771803.256647548 84223.7974809099,771808.387342837 84213.2847928911,771815.857234971 84209.7466974143,771821.362037017 84115.3876014953,771819.700440243 84098.8993194559,771754.357515908 84049.6318679731,771740.559332169 84035.9092818634,771743.791328957 84032.1462862707,771732.768741255 84029.2653884917,771728.304845856 84032.5825844695,771702.153976617 84007.2340100714,771688.344992664 83996.1635210471,771672.314311151 83984.9804319581,771664.856519382 83984.0860323052,771723.553290555 83569.1426929406,771727.237687516 83557.5256060093,771758.836664438 83422.5746568734,771759.839964009 83414.7209655808,771760.178363986 83410.6317700997,771760.178464024 83410.186670589))","13675"
"MULTILINESTRING ((766418.240476521 87358.3284688863,766399.332697271 87358.3384672322))","13676"
"MULTILINESTRING ((766396.479703989 87317.0269125054,766397.312504135 87304.8094260388,766399.052403623 87288.7126439267,766400.297503171 87278.1847556339))","13677"
"MULTILINESTRING ((766386.238317609 87289.6125418226,766387.722616888 87279.1345534971))","13678"
"MULTILINESTRING ((766359.703241863 87345.6310777928,766359.662042475 87339.1023849813))","13679"
"MULTILINESTRING ((765957.65747378 94193.551492521,765975.908552811 94203.6330830642))","13684"
"MULTILINESTRING ((770924.351656903 85992.0621629675,770926.023855253 85989.9580654243,770943.502235341 85999.0464569514,771038.226425587 86069.4550877875,771041.017422524 86069.5679879053,771046.57901617 86072.6683849813,771051.02991104 86075.6568820823,771054.161708321 86067.4798913386,771053.49150935 86064.0483950499,771058.058604709 86059.9524999467,771073.864786426 86071.3580887847))","13685"
"MULTILINESTRING ((768325.444140777 89001.4535261166,768280.226793175 88969.3992574192,768264.66931124 88957.9692686301,768234.474346885 88929.1626976838,768230.565550783 88933.5714924863,768221.827261039 88925.8819001814,768226.813356049 88920.4727065764,768138.355660986 88830.1910981803,768122.887479632 88811.0432179004,768069.24954428 88744.7449861735,768002.712624439 88662.8328705083,767993.584533783 88670.406561367,767984.158744968 88660.7492711721,767994.047534889 88652.0510816172,767971.862661623 88624.6387098494,767928.530013799 88571.597864442,767890.432161773 88501.0357387914,767862.926496708 88446.6481962607,767837.169329099 88399.3803460474,767825.706247121 88337.2231134823,767833.227047783 88235.5436260995,767835.509046866 88217.4196462538,767833.987748962 88212.5579514751))","13688"
"MULTILINESTRING ((775527.193248976 79856.7564839178,775531.418343807 79863.5004768829,775532.426442689 79863.7236767235,775554.696817957 79869.0492727442,775580.083189533 79877.9097651537,775591.106577298 79880.4660632708,775595.335872767 79879.4667647158,775613.825252131 79885.1241600598,775616.044149261 79890.5503543032))","13689"
"MULTILINESTRING ((767009.874529106 92974.2022325514,767046.837187029 92990.8139175888))","13694"
"MULTILINESTRING ((767518.383991609 92746.5074294814,767482.970030492 92746.2630265476))","13695"
"MULTILINESTRING ((767452.984224725 92066.4407728824,767494.74477876 92068.0147749053,767492.956779956 92076.5259653668,767485.374086416 92097.2089418975,767477.681894744 92098.4281398616,767467.439405557 92103.1789337056))","13697"
"MULTILINESTRING ((720866.32909716 70618.9617509076,720866.225897273 70619.0249508297,720865.286998404 70617.9543519726),(721214.735981365 70959.3250914076,721237.47875398 70984.9647640836,721238.591652636 70986.2581627032,721220.804170982 71009.5608351404,721220.789969919 71024.7294180207,721281.026198198 71081.1830585845,721291.036787268 71076.5652645055,721302.508075028 71067.4074756556,721306.168670526 71072.8056698223,721331.406439572 71109.2041305387,721362.13160189 71153.4597827763,721386.15537247 71187.4416461349,721387.316471062 71188.8982445728,721382.337176394 71192.5897400537,721382.438176176 71194.06943839,721383.157475065 71198.3110336541,721383.509274572 71199.6994321133,721394.467762223 71200.113432424,721402.473852429 71211.3058203635,721402.995251791 71212.0265195867,721403.146451602 71212.2861193049,721422.297330467 71206.7850268752),(721422.514230232 71206.6595270311,721436.200813808 71221.2674115207,721437.49061231 71221.9850108021,721477.859065086 71247.9397843842,721511.344425885 71269.898161988,721512.444924602 71270.536961346,721544.42028833 71275.221858334,721549.872982217 71275.0004589725,721550.394381627 71275.0316589748,721551.605080282 71274.8230592969),(721212.334884101 70958.8151918124,721207.231290212 70953.5531973894,721206.353691263 70952.6407983571,721205.837091885 70952.0569989804,721178.193324979 70923.599829137,721144.842364915 70889.1303656748,721115.569899975 70858.7837978515,721114.79860091 70857.8156988894,721114.018401841 70857.0551996933,721109.300307497 70852.1186049318,721109.374407457 70851.476305661,721106.206211222 70848.6160086644,721106.085311627 70844.8143129471,721105.045512858 70843.9039139015,721081.030941617 70819.1142401804,721080.528442239 70818.2800410856,721067.60165766 70805.7300543339,721066.727058687 70805.1405549393,721063.692162321 70801.9673583058,721010.820225551 70748.4415149767,721008.887627854 70746.6149169012,721008.466928367 70746.0556175027,721003.917033822 70741.2809225712,721003.215934656 70740.620123267,721001.257236996 70738.6520253492,720933.127918466 70669.7423983102,720891.193768609 70627.4053431352,720890.51726944 70626.3931442303,720883.564377233 70626.7405433463,720880.644580237 70630.6868386857,720880.46118043 70630.8721384638,720865.288898396 70618.0495518642))","13698"
"MULTILINESTRING ((766472.737315548 87371.7956587821,766472.95991579 87366.1968649702))","13702"
"MULTILINESTRING ((766418.223976579 87357.888569368,766399.299797333 87358.0084675933))","13703"
"MULTILINESTRING ((766201.531409177 87417.8662844513,766207.526202619 87417.6163852473))","13704"
"MULTILINESTRING ((766201.53140916 87418.0562842415,766207.526202605 87417.8163850288))","13705"
"MULTILINESTRING ((769268.114636282 85225.3293630683,769271.232232875 85225.2198634565,769282.590820206 85227.8875614979,769295.385204281 85250.1312381325,769303.955393648 85264.6295229249,769302.172295575 85264.9530224167,769264.056632649 85319.3630593023,769274.027314893 85398.9113726721,769277.125108503 85433.7605346105,769287.930996134 85439.9609287212,769288.812194322 85449.8092179659,769278.67440536 85450.5824162437,769281.49028911 85603.5769482199,769272.234398449 85612.8723372013,769272.23429842 85613.1968368441))","13713"
"MULTILINESTRING ((769148.414486506 89591.8107490965,769145.519489485 89594.0158464125,769146.070687565 89608.8436301451,769146.505986589 89614.4817239795,769142.140987744 89655.4187785458,769132.221697694 89665.8077662344,769132.336097921 89661.8296706226))","13714"
"MULTILINESTRING ((763024.614754635 92463.6697367448,763023.724155666 92463.1160372765,762994.329088532 92457.2352411367,762985.520996625 92475.0405206763))","13725"
"MULTILINESTRING ((738273.736950193 71596.4413070387,738273.401250632 71595.5511080086,738270.950554043 71586.2606182142,738282.198841884 71581.2868245998,738226.913111993 71464.689350884,738236.158102624 71452.0844656519,738231.263108907 71440.688378032,738211.227331565 71435.9237818888,738012.972980828 71046.1696030976,738015.978977603 71044.5113051711,738004.292692013 71025.3710257162,738001.735394827 71025.8057250424,737912.61370681 70851.1208138361,737907.612914297 70824.7981428997,737915.973106253 70807.4370629186,738014.986801011 70738.678047002,738047.99027118 70643.6822555996,738059.472660537 70614.260789325,738076.519244026 70580.317328509,738067.619454571 70571.5710376401,738067.406456729 70545.1391671714,738066.295859616 70522.4616924403,738066.863860407 70502.8816143697,738065.209604325 69922.5232629884,738042.381829861 69920.8542632031,738040.711431761 69920.2973637047,738034.150339043 69920.6284628605,738032.143141164 69922.175860985,738027.144349041 69890.2072963571,738024.25305257 69885.8951009697))","13728"
"MULTILINESTRING ((732631.045662879 78015.9869930309,732584.830412828 78038.3086644313))","13729"
"MULTILINESTRING ((758584.752755697 90086.1894723274,758622.298716554 90060.434404135,758622.634216116 90061.213403301))","13730"
"MULTILINESTRING ((771643.123506536 85575.2858829701,771654.701093183 85583.2579752128,771668.168177208 85597.647760573,771691.66955196 85592.3509684202,771703.247438655 85599.7699612717,771789.179838274 85673.7211874812,771906.718099972 85786.411873891,771909.050396455 85797.5869618191))","13740"
"MULTILINESTRING ((769259.303327034 90019.3464884835,769274.549209372 90030.0843780239))","13741"
"MULTILINESTRING ((769443.099448189 87493.7769832273,769455.360936956 87468.5618120321))","13746"
"MULTILINESTRING ((737083.407119018 75051.5231541019,737055.327647619 75087.2412120125,737080.264018063 75110.5870877688))","13748"
"MULTILINESTRING ((766463.691630053 87319.0865160725,766466.858026567 87319.2264161917))","13763"
"MULTILINESTRING ((766463.708129966 87319.8663152136,766466.858026503 87319.9463153996))","13764"
"MULTILINESTRING ((730870.16298411 77335.1038228074,730830.855128132 77334.5301204589))","13774"
"MULTILINESTRING ((730580.677109006 77322.0340154491,730540.48355417 77319.5874151372,730540.386655262 77306.6455296697,730538.93405746 77299.1263380075,730541.510856361 77275.6727645527,730577.692715908 77275.2530677766,730667.321415647 77274.8475750519,730829.211634609 77273.5934887833))","13775"
"MULTILINESTRING ((768573.805855568 91395.6063124375,768571.695757803 91396.4859112792,768568.793361086 91395.3806122359,768563.114066697 91402.2392041754,768560.881768937 91404.5559014243,768544.961086941 91398.4633067034,768541.505090393 91402.2261022512,768498.936632359 91454.7398406136,768497.042434526 91453.7466415366,768497.825033448 91456.1858389201))","13776"
"MULTILINESTRING ((764723.677195987 86676.1817741955,764697.493523118 86695.0829510921))","13785"
"MULTILINESTRING ((763912.027179011 87932.3165181595,763915.043775956 87929.3325217156,763887.093707521 87919.5802300484,763876.968020333 87900.2134505399,763860.954541336 87861.0463923722,763859.989947554 87801.6367578491,763843.428371004 87741.2259230786,763797.824828614 87654.9097143763,763773.707462518 87569.6072064223,763765.24847288 87557.3163192541,763663.308094446 87447.4156317089,763638.609825807 87398.7209833126,763617.584152368 87358.8835254592,763505.280783603 87268.7742151974,763406.101599048 87194.4820886256,763396.63950987 87189.6086931862,763359.246555133 87141.4724430888,763313.104616679 87016.1098774801,763304.985527274 86996.7442981562,763281.639459808 86917.0802840759,763279.54966511 86882.2331223601))","13799"
"MULTILINESTRING ((742009.310827977 69788.4401987117,742191.317798411 70164.5958924719,742193.43069507 70178.1977774579,742176.61601277 70191.5783613079,742188.388395397 70250.4280965379,742249.869929418 70218.820436276,742261.342317007 70214.2914421638,742270.683604822 70239.0683152166,742274.981773413 70603.1991094609,742279.881667972 70603.2013098176,742280.215767253 70607.9576045385,742274.204673854 70608.9564029844,742276.745668221 70647.3404603641,742264.386062149 70917.221858481,742222.058207199 70943.9700255412,742204.241527047 70943.1929250985,742200.677431208 70940.4193279305,742202.026530597 70928.3672414702,742203.13812954 70925.9292442717,742203.801528925 70924.2700461701,742217.166614062 70924.4981468971))","13807"
"MULTILINESTRING ((764511.278157718 86346.0597200017,764496.227772271 86369.0657933312,764476.634895136 86353.4489088726,764475.189496943 86350.9074115515))","13810"
"MULTILINESTRING ((764502.595568388 86332.8878337827,764471.52150102 86350.3490118505))","13811"
"MULTILINESTRING ((766985.795514826 88947.6658673945,767011.400685535 88961.2840546441))","13812"
"MULTILINESTRING ((766418.402307982 93751.4376220503,766446.452374571 93780.1074929868))","13813"
"MULTILINESTRING ((771051.233523945 87074.9892840211,771056.003115868 87107.7388484485))","13819"
"MULTILINESTRING ((731776.715440357 79024.6454948977,731738.528483317 79021.4203955664))","13821"
"MULTILINESTRING ((775615.348596406 79331.9569659314,775597.851813611 79354.6206396634))","13822"
"MULTILINESTRING ((731487.82647646 74906.5227965054,731480.357784365 74912.4897892486,731479.023085805 74913.1567883993,731492.382270001 74924.7786763506,731530.473129914 74891.2814167997,731530.249630222 74890.5027176558))","13823"
"MULTILINESTRING ((775620.721910141 80298.6780077509,775655.031373228 80292.6136172562))","13824"
"MULTILINESTRING ((743323.730397094 69394.9970328474,743304.261520373 69371.9867570747,743306.151319055 69361.2512691768,743286.898142272 69335.8027961397,743269.198861307 69344.2044854908,743158.657689169 69273.0380567814,743145.850603064 69277.4550509293,743042.456527489 69144.2388919061,743025.423146359 69144.7787900714,743016.514857105 69132.9449026141,743016.851256797 69132.0549036295,743017.634755862 69132.9453026941))","13829"
"MULTILINESTRING ((760986.920124349 89907.5018808008,760985.205027469 89893.4847961477,760984.058829224 89887.8659022599))","13831"
"MULTILINESTRING ((760984.619528624 89887.6760025197,760985.881126741 89893.2947964169,760987.678723524 89907.3919809874))","13832"
"MULTILINESTRING ((761041.80447275 89806.8422969107,761047.139466988 89805.572598782))","13833"
"MULTILINESTRING ((761047.057067152 89804.7626996695,761041.688972952 89806.0024978283))","13834"
"MULTILINESTRING ((772867.744116629 79071.855223963,772869.269614807 79073.7348220265))","13835"
"MULTILINESTRING ((722239.690461902 69080.2262835403,722250.822448534 69092.5738703935,722255.036043517 69096.6429660991,722258.243739679 69100.0122625242))","13837"
"MULTILINESTRING ((766414.505279755 94108.4238280544,766425.150668359 94105.1945325859,766430.337362816 94103.5048349222))","13841"
"MULTILINESTRING ((772255.182390772 80221.8359117748,772243.92950237 80230.2405016185))","13843"
"MULTILINESTRING ((770152.026601975 85995.5954922759,770170.955080954 85999.0372901289,770178.298072418 86004.7999844294,770189.547560302 86002.4788879538,770208.591238255 86016.3158743889,770259.503885633 85980.2828184013,770287.458956128 85967.5764347857,770309.301633592 85951.6579541714,770318.424022592 85963.3934420614,770338.587402037 85945.8144631268,770333.030409067 85934.8597746875,770338.045003872 85931.4316788902,770402.33013742 85886.1056342676,770429.513009164 85868.753055688,770445.884492444 85854.8252724116,770459.17498322 85793.2142412771,770469.551474144 85766.7737712331,770504.532337897 85743.1201002506,770519.013522522 85737.6016075663,770559.453480063 85716.7143340133,770570.249367606 85724.1297267943,770577.822259726 85719.3770326725,770574.263064616 85707.8673450136,770662.82677148 85663.8902009887,770725.655505176 85635.3841377362,770732.562797548 85636.1670374717,770746.476781765 85642.5918316135,770751.487175941 85646.57272767,770843.317369296 85717.758457376,770841.315970913 85724.396749908,770845.542766029 85727.3850469899,770852.893158586 85720.4252552722,770941.957555966 85780.1015973941,770991.382298789 85815.8680623661,771000.058288541 85824.6080535131,771021.661463914 85836.0171428458,771027.119557568 85840.3322385752,771173.174990281 85926.710656305,771167.383295987 85934.0051477907,771177.069184852 85940.2143418071,771183.422778809 85929.7024539057,771332.046008852 86014.5340735758))","13853"
"MULTILINESTRING ((770250.241709442 85822.0813915014,770262.698793731 85846.0868661905,770228.600928435 85876.4916298242,770246.521107075 85896.6427092202,770275.560971094 85945.1105584528,770284.120960345 85961.0463416763,770287.458956128 85967.5764347857,770309.301633592 85951.6579541714,770318.424022592 85963.3934420614,770338.587402037 85945.8144631268,770333.030409067 85934.8597746875,770338.045003872 85931.4316788902,770402.33013742 85886.1056342676,770429.513009164 85868.753055688,770445.884492444 85854.8252724116,770459.17498322 85793.2142412771,770469.551474144 85766.7737712331,770502.300740252 85744.1201989586,770504.532337897 85743.1201002506))","13854"
"MULTILINESTRING ((770504.532337897 85743.1201002506,770510.768731202 85741.5751024874,770519.013522522 85737.6016075663,770559.453480063 85716.7143340133,770570.249367606 85724.1297267943,770577.822259726 85719.3770326725,770574.263064616 85707.8673450136,770662.82677148 85663.8902009887,770725.655505176 85635.3841377362,770732.562797548 85636.1670374717,770746.476781765 85642.5918316135))","13855"
"MULTILINESTRING ((770140.937209181 86052.6675285766,770144.054105884 86051.327730319))","13860"
"MULTILINESTRING ((775588.775369483 77581.1524807281,775563.265696323 77593.0830655795))","13866"
"MULTILINESTRING ((775593.433126888 78039.2907795187,775568.037553927 78047.2429687298))","13867"
"MULTILINESTRING ((768489.738697068 86293.4588209627,768493.966792379 86294.1196206013,768494.190792132 86294.1197206208,768496.746589046 86297.4408171872,768497.753687807 86298.9900155702,768505.770078725 86302.4255124823,768500.753683649 86309.0619047452))","13868"
"MULTILINESTRING ((770082.465618244 85530.8020972246,770082.353818291 85531.6870962436,770082.344216862 85548.3922778781))","13869"
"MULTILINESTRING ((772297.48991989 85239.5600080979,772312.750804394 85225.7426245844,772318.325598585 85222.426128705,772345.514171156 85195.7816602994,772366.350750015 85176.7652829722,772502.507911174 85060.5686222611,772510.308703585 85049.62163495))","13873"
"MULTILINESTRING ((766102.030721431 93023.6435958995,766107.270816215 93017.6753029556,766094.923831456 92999.0851223386,766087.009040221 92998.3014224885,766084.338242983 93000.1821201726,766084.115043347 92998.8560216138,766089.237937502 93001.2886193945))","13877"
"MULTILINESTRING ((772042.73329396 96429.4742917182,772052.331484147 96422.0069008243,772053.506982954 96421.0075020317))","13879"
"MULTILINESTRING ((730511.42794407 76563.1558627369,730537.799212578 76589.3846352665))","13881"
"MULTILINESTRING ((740706.894363854 71313.4238019491,740708.231662814 71307.3424088366,740710.472862168 71282.236937026,740710.249162458 71281.6806376295,740716.148155997 71280.3573395417,740719.377852471 71279.4780407606))","13891"
"MULTILINESTRING ((766074.384398329 93613.6094427747,766099.993469649 93619.7079383754))","13893"
"MULTILINESTRING ((766571.407217997 93992.7572698939,766575.554813889 93987.8382756961,766577.855411588 93985.3687786284,766581.219708378 93980.0598847879))","13900"
"MULTILINESTRING ((766563.070626061 94004.7248559407,766563.656125524 94003.5550572834))","13901"
"MULTILINESTRING ((766562.270826992 94004.1249565292,766563.103626166 94003.1651576616))","13902"
"MULTILINESTRING ((766561.776027569 94003.7549568902,766562.592426761 94002.7951580243))","13903"
"MULTILINESTRING ((761219.188628933 90358.3023028358,761217.960929873 90362.9477975916,761213.277033999 90374.6711842187,761158.17439761 90341.3412162104,761118.081841173 90347.9552053649,761077.64408345 90373.485673572,761052.793908193 90403.2289384962,761060.362599312 90409.4282323096,761051.671608112 90418.1624218867,761041.431920168 90409.3065307757,760991.511570297 90464.2572656155,760967.874691937 90514.0241085037,760952.37770625 90545.2108726517,760949.141708819 90556.492559891,760947.575909509 90568.2177467874,760986.3120644 90596.006919479,761021.833124987 90599.346418923,761032.751613773 90590.171030032))","13905"
"MULTILINESTRING ((734309.857155742 74478.1495878799,734310.304855193 74478.817287165,734309.082256553 74478.8168870735,734298.274668555 74479.6928852837,734289.035778951 74478.5856858331,734288.037580131 74477.6951867567,734256.531415435 74475.9107864019,734246.727425594 74486.4197738907,734254.830612114 74545.7102080456,734269.968595282 74544.8267101676,734272.627590566 74568.1626842134,734273.411289643 74568.8304835238,734270.742692732 74567.3923849348))","13906"
"MULTILINESTRING ((770088.986469596 87163.5936026969,770114.603041938 87159.0741098999,770105.713355377 87116.5895558353,770060.166404673 87123.2025445943))","13912"
"MULTILINESTRING ((770142.574215302 84799.1285066735,770143.476516029 84779.1050287613,770120.768242443 84760.9487467714,770125.696341294 84711.3893016686,770128.0468405 84690.5921247302,769904.195584601 84701.8602931808,769904.195784628 84701.5283935443,769903.973084871 84701.5282935259))","13913"
"MULTILINESTRING ((776418.982245993 83767.0727771232,776418.637845125 83781.5667612229))","13914"
"MULTILINESTRING ((776568.039989945 83691.2654729192,776578.715076283 83714.8350480266))","13915"
"MULTILINESTRING ((766201.506709147 87418.5261837225,766207.542702563 87418.0662847549))","13920"
"MULTILINESTRING ((766343.483766714 94010.1039299999,766346.765563419 94006.7145340367))","13925"
"MULTILINESTRING ((766295.583624718 93950.8459909844,766287.444834172 93945.187196483,766280.732742443 93935.3092067664,766285.762738231 93920.8920231221,766294.264129924 93909.5843363661,766302.534721964 93897.2368507356))","13926"
"MULTILINESTRING ((766360.692760648 93869.1624869873,766321.706302232 93882.6897685222,766309.824114906 93886.838962865))","13927"
"MULTILINESTRING ((766376.871045073 93845.0674150281,766366.093755532 93860.2043973565))","13928"
"MULTILINESTRING ((761371.65471871 89702.8832407824,761368.743922331 89698.1541457548,761366.41862523 89694.264949849,761365.28892671 89691.5855527133))","13933"
"MULTILINESTRING ((724247.950699015 67764.9584056083,724256.413089145 67770.3847000832,724256.187489091 67774.8065950883,724262.081581758 67785.2007837881,724282.572560013 67767.2983053721,724282.137061101 67758.6676150624,724284.699559206 67744.5127311835,724393.281242752 67667.248525721,724402.629031683 67675.6509169056,724402.517331861 67674.8814177641,724403.860630249 67676.430116112,724404.187329922 67675.8739167619))","13936"
"MULTILINESTRING ((768108.20798208 87826.218000806,768100.406989794 87835.8381895351))","13949"
"MULTILINESTRING ((761041.54877319 89805.0626988557,761046.95806734 89803.8529006681))","13953"
"MULTILINESTRING ((761046.925067402 89803.5430010069,761041.466373324 89804.5727993896))","13954"
"MULTILINESTRING ((761041.32617356 89803.6330004159,761046.826167586 89802.6832019496))","13955"
"MULTILINESTRING ((761025.353900356 89698.6843150461,761029.435595816 89699.1942148399))","13956"
"MULTILINESTRING ((766210.890599938 94146.1863678482,766203.700208208 94142.1171716806,766192.156121528 94135.0685784009,766188.964925277 94132.4091810429,766177.816438287 94124.0108892896,766172.316544682 94120.1316930658,766168.012149685 94117.0922960248,766162.940955639 94112.9131001727))","13958"
"MULTILINESTRING ((766174.476940984 94134.668777231,766168.605847402 94135.0086763204,766153.705663591 94136.9482728235))","13959"
"MULTILINESTRING ((766142.713977133 94120.8315895951,766150.57226902 94115.1226966086))","13960"
"MULTILINESTRING ((766067.965263657 94072.3515362512,766070.744060398 94074.6010340245,766074.710455552 94079.9699284633))","13961"
"MULTILINESTRING ((768493.722338992 86913.4227390692,768477.118556125 86925.6904241267,768438.02889799 86936.9528083368,768428.237610203 86919.9130262399,768418.097420844 86925.3225194068,768414.98012434 86924.4396201066,768413.196626191 86925.653418616))","13963"
