WKT,fid,NAMA,Eko_1jt,Eko_500,Kode_1,Morfologi,Kode_2,Genesa,Kode_3,Litologi,Kode_KBA,KBA_250,Kode_KVA,KVA_250,Ekoregion,Luas_Ha_1,Shape_Le_1,Shape_Area
"MULTIPOLYGON Z (((803288.947837228 9245980.15874854 0,803278.649429185 9245976.79327423 0,803288.94783987 9245980.15876275 0,803290.96889595 9245980.53020599 0,803288.947837228 9245980.15874854 0)),((803235.693322401 9245965.01352195 0,803235.682567215 9245965.01263907 0,803235.693338746 9245965.01353941 0,803239.133684551 9245965.30108318 0,803235.693322401 9245965.01352195 0)),((803059.308630956 9245966.63344901 0,802996.05620534 9245974.85767681 0,802967.432695276 9245978.00470711 0,802967.375205845 9245978.01112193 0,802967.43265554 9245978.00480556 0,802996.056257958 9245974.85768482 0,803059.308632716 9245966.63350946 0,803074.114543517 9245966.1377976 0,803059.308630956 9245966.63344901 0)),((802867.923994409 9246038.84274196 0,802825.946635306 9246081.82797766 0,802801.97390791 9246087.49770394 0,802801.747218583 9246087.72708763 0,802800.654028246 9246088.83327129 0,802782.309504915 9246091.03276373 0,802767.912529314 9246092.75897221 0,802767.912548397 9246092.75897634 0,802768.009067799 9246092.77992716 0,802800.900509673 9246088.90025947 0,802826.180055768 9246081.84187267 0,802867.92408251 9246038.8428251 0,802867.952705367 9246038.81334157 0,802867.923994409 9246038.84274196 0)),((802752.843481513 9246089.49864335 0,802737.916598824 9246086.20105641 0,802708.055527312 9246079.32718047 0,802737.588650914 9246086.19822211 0,802752.843531427 9246089.49877596 0,802766.364629005 9246092.42408207 0,802752.843481513 9246089.49864335 0)),((802696.178912489 9246076.56399524 0,802637.856734901 9246061.3256624 0,802633.44839116 9246059.90433294 0,802611.233974381 9246052.66082862 0,802605.079669885 9246050.65404845 0,802603.238010236 9246049.8680941 0,802600.576513274 9246048.7321399 0,802594.189006026 9246045.82112808 0,802600.577372249 9246048.73257353 0,802604.880448741 9246050.6935979 0,802633.44839397 9246059.90442131 0,802637.856749808 9246061.32568981 0,802696.178987497 9246076.56404995 0,802704.149843941 9246078.41850563 0,802696.178912489 9246076.56399524 0)),((802427.092757582 9245995.86483559 0,802378.355385694 9245981.33068478 0,802268.46977418 9245954.94941373 0,802249.647379748 9245948.11099559 0,802249.638570848 9245948.1077952 0,802249.647414814 9245948.11102542 0,802268.437723829 9245954.97414616 0,802378.304311287 9245981.37130187 0,802427.092776248 9245995.8649052 0,802567.166352174 9246037.47641979 0,802427.092757582 9245995.86483559 0)),((802151.800746594 9245927.19769166 0,802151.607318743 9245927.1687444 0,802151.602689117 9245927.17164811 0,802102.900247809 9245957.76014545 0,802102.886248293 9245957.76885719 0,802056.969102544 9246014.69315346 0,802049.556872756 9246022.37342075 0,801978.909107758 9246095.35271825 0,801925.112324701 9246142.02489036 0,801978.90913806 9246095.35273001 0,802049.556999159 9246022.37355155 0,802056.938893447 9246014.74785751 0,802103.036968954 9245957.75771711 0,802151.800812508 9245927.19775494 0,802151.800880966 9245927.19771177 0,802151.800746594 9245927.19769166 0)),((801889.829469493 9246172.57264627 0,801870.868221129 9246182.6225701 0,801870.824782548 9246182.64559354 0,801870.868309762 9246182.62262473 0,801889.882718972 9246172.58881762 0,801911.895946026 9246153.49094023 0,801889.829469493 9246172.57264627 0)),((801302.884249212 9246692.49475517 0,801312.70576101 9246718.50282734 0,801333.728233967 9246774.1718137 0,801366.286875924 9246860.58636646 0,801355.503164155 9246923.6289223 0,801350.763515461 9246951.33723181 0,801340.837922874 9246987.48991733 0,801324.172941039 9247025.26487994 0,801307.052850386 9247048.23288602 0,801295.693017191 9247063.47301557 0,801277.912769986 9247086.92119072 0,801274.360449214 9247091.60590199 0,801295.693032976 9247063.47304689 0,801324.173006428 9247025.26486273 0,801340.837942519 9246987.48997415 0,801350.763531403 9246951.33720854 0,801366.286916878 9246860.58638295 0,801333.728236222 9246774.17178307 0,801302.884301574 9246692.49478353 0,801302.543577269 9246691.0158072 0,801302.543546353 9246691.01582131 0,801302.884249212 9246692.49475517 0)),((801236.049758338 9247134.47209423 0,801228.616377832 9247142.16464894 0,801222.758157223 9247150.64314129 0,801202.540637272 9247171.16065661 0,801196.358435194 9247177.43459317 0,801202.54062394 9247171.16069404 0,801222.758147974 9247150.64317654 0,801228.61638541 9247142.16467602 0,801251.884552431 9247118.08517956 0,801236.049758338 9247134.47209423 0)),((801159.820161391 9247214.79934854 0,801151.755077011 9247224.07969314 0,801159.82020293 9247214.79931834 0,801165.592568282 9247208.88376928 0,801159.820161391 9247214.79934854 0)),((801082.606657909 9247291.80580072 0,801067.07936557 9247304.12023946 0,801037.235699514 9247327.78872214 0,801027.91454141 9247335.13682185 0,801026.312092773 9247336.40007133 0,801004.033848107 9247354.15597956 0,800917.083699974 9247423.4555735 0,800880.960056153 9247452.89422515 0,800873.755412851 9247456.46353985 0,800867.492333241 9247459.56638496 0,800864.5984808 9247460.30758372 0,800821.140140106 9247471.43849005 0,800820.918687188 9247471.41696178 0,800806.18188328 9247469.98433926 0,800794.963399543 9247468.89374377 0,800750.513820918 9247464.23792151 0,800729.937373988 9247462.08265194 0,800687.733248794 9247461.4744771 0,800687.631893978 9247461.49302543 0,800637.148213626 9247470.73171102 0,800523.391855053 9247502.82517801 0,800476.17938525 9247512.00704888 0,800471.967878317 9247512.94421779 0,800439.932639498 9247520.07287171 0,800418.545871545 9247530.62887485 0,800405.426926691 9247537.1040686 0,800354.090933201 9247563.62001038 0,800319.569631212 9247577.90303918 0,800300.208282903 9247586.77306967 0,800266.548804182 9247604.47912739 0,800150.839706465 9247650.25404543 0,800134.38389386 9247656.76399125 0,800134.337022151 9247656.78253376 0,800108.167438786 9247663.69191445 0,799968.315975904 9247700.6156927 0,799963.78524985 9247701.86228671 0,799968.316045615 9247700.61567817 0,800134.337076294 9247656.78259996 0,800266.548872009 9247604.47912881 0,800300.20828964 9247586.77309569 0,800319.569651499 9247577.90310699 0,800354.090920627 9247563.62005289 0,800405.426996621 9247537.10403899 0,800439.932688207 9247520.07290737 0,800476.179421014 9247512.00706841 0,800523.391925704 9247502.82523444 0,800637.148225091 9247470.7317513 0,800687.733252469 9247461.47454158 0,800729.937423753 9247462.08267633 0,800794.963386924 9247468.89378099 0,800821.14012892 9247471.43851206 0,800867.492385539 9247459.56642773 0,800880.96009346 9247452.89421622 0,800917.083704783 9247423.45563545 0,801026.312120933 9247336.40013287 0,801037.235763807 9247327.78873239 0,801082.60672568 9247291.80577337 0,801098.519690376 9247277.50206445 0,801082.606657909 9247291.80580072 0)),((799843.596958809 9247734.93103134 0,799765.243533729 9247758.80131079 0,799713.062257059 9247784.89829122 0,799694.468822294 9247799.36689108 0,799713.062324051 9247784.89827073 0,799765.243612927 9247758.80134237 0,799843.597020058 9247734.93101919 0,799854.023371963 9247732.06230033 0,799843.596958809 9247734.93103134 0)),((799537.005614075 9247995.49648622 0,799408.993927456 9248195.26795421 0,799388.421230383 9248231.9838059 0,799379.74774713 9248247.4632452 0,799370.700503927 9248255.3684529 0,799342.790979247 9248279.75492174 0,799315.247036894 9248295.84802034 0,799301.569968782 9248303.83911012 0,799293.647101415 9248305.47579083 0,799285.552854629 9248307.14787314 0,799282.52741998 9248307.12748983 0,799285.552858694 9248307.14787584 0,799301.569997828 9248303.83914895 0,799342.790983925 9248279.75498098 0,799379.747809545 9248247.46326568 0,799408.99396867 9248195.26795528 0,799537.005692259 9247995.49654223 0,799560.416804514 9247962.25859438 0,799537.005614075 9247995.49648622 0)),((799150.549512312 9248313.07279835 0,799142.934976462 9248312.4626984 0,799077.932591592 9248307.25446485 0,799059.808627537 9248305.6884541 0,799049.22309033 9248304.77380234 0,799033.394853294 9248301.56718622 0,799011.530437811 9248297.13770308 0,799011.200039838 9248297.07076812 0,799011.208113702 9248298.51548235 0,799011.215681909 9248299.86971825 0,799011.215709648 9248299.86972191 0,799011.200067689 9248297.0707918 0,799049.223105146 9248304.77382406 0,799077.932656493 9248307.25452051 0,799150.549562511 9248313.0728322 0,799190.424192293 9248309.25194171 0,799150.549512312 9248313.07279835 0)),((798985.877048527 9248296.52734653 0,798967.760483652 9248296.07004175 0,798927.635115223 9248295.05716129 0,798896.484403231 9248296.10339265 0,798863.504641413 9248297.21103466 0,798829.166438172 9248302.48566105 0,798828.932485926 9248302.52288959 0,798863.504690024 9248297.21104335 0,798927.635141375 9248295.05720675 0,798985.877113539 9248296.52735511 0,798985.877048527 9248296.52734653 0)),((798777.499563437 9248311.83382891 0,798712.566437551 9248321.58900542 0,798712.566464536 9248321.58900487 0,798777.499561905 9248311.83384514 0,798806.722127396 9248306.54361632 0,798777.499563437 9248311.83382891 0)),((798640.829466842 9248321.938546 0,798581.675083321 9248306.29673127 0,798578.386763137 9248305.42721985 0,798578.282658686 9248305.39969211 0,798565.998120767 9248298.56210026 0,798562.140770472 9248296.41509134 0,798578.282694812 9248305.39975266 0,798640.829491555 9248321.93859158 0,798652.649985917 9248322.40906878 0,798640.829466842 9248321.938546 0)),((798444.233160411 9248196.10346048 0,798432.406845993 9248178.03290668 0,798376.230600389 9248113.16902944 0,798432.406831615 9248178.03292695 0,798447.113301491 9248200.50429922 0,798444.233160411 9248196.10346048 0)),((798372.094535714 9248108.39332418 0,798352.598712508 9248093.20095081 0,798333.187643727 9248093.20220118 0,798289.625447148 9248081.02705114 0,798333.187642603 9248093.20225619 0,798352.598724547 9248093.20098043 0,798372.094553814 9248108.39334508 0,798372.094535714 9248108.39332418 0)),((798255.972276509 9248079.07771292 0,798238.622239703 9248079.11096963 0,798238.583996097 9248079.11104292 0,798230.024389508 9248077.78841865 0,798205.639393529 9248074.02045916 0,798205.549058236 9248074.02353606 0,798157.542160945 9248075.6586712 0,798130.262212113 9248075.81073043 0,798107.749602003 9248075.93620589 0,798084.275238412 9248071.78568664 0,798055.370779419 9248066.67505425 0,798016.426842304 9248064.26845287 0,798012.31302927 9248064.01423175 0,797964.173549675 9248058.0555338 0,797935.51296565 9248047.18435434 0,797964.173545022 9248058.05556912 0,798012.313087854 9248064.014276 0,798055.370813206 9248066.67506998 0,798107.749647965 9248075.93626878 0,798157.542170454 9248075.65873428 0,798205.639466201 9248074.02051444 0,798238.58406723 9248079.11107312 0,798266.746203522 9248079.05705697 0,798255.972276509 9248079.07771292 0)),((797809.435687087 9248006.04080794 0,797781.877847534 9247997.87384761 0,797809.435695085 9248006.04085235 0,797859.004217356 9248021.34634523 0,797809.435687087 9248006.04080794 0)),((797559.016155389 9247897.35489593 0,797559.016168369 9247897.3549374 0,797586.130712988 9247909.49303751 0,797559.016155389 9247897.35489593 0)),((797531.948647576 9247886.52883183 0,797523.616931157 9247880.80772389 0,797531.94863963 9247886.52885532 0,797545.89108405 9247890.82988979 0,797531.948647576 9247886.52883183 0)),((797415.107573712 9247819.47509311 0,797384.435527362 9247805.97575571 0,797368.575677987 9247798.9955332 0,797344.658842449 9247786.65769511 0,797323.852060656 9247775.92420541 0,797368.575705894 9247798.99558404 0,797415.107576487 9247819.47511474 0,797425.730507105 9247827.28196731 0,797415.107573712 9247819.47509311 0)),((797300.864821704 9247764.06589426 0,797288.149734653 9247761.42958027 0,797263.685331674 9247756.3571843 0,797237.781894551 9247737.10907429 0,797224.732367732 9247727.41233285 0,797224.712672744 9247727.39767075 0,797224.732355827 9247727.41233511 0,797263.685335579 9247756.35720396 0,797300.864843961 9247764.06590574 0,797300.864821704 9247764.06589426 0)),((797224.702709349 9247727.39025342 0,797224.649374331 9247727.39337309 0,797216.693744033 9247727.85871334 0,797197.707089976 9247728.96927462 0,797197.707110974 9247728.96928001 0,797224.702779326 9247727.39030552 0,797224.702709349 9247727.39025342 0)),((797147.839658804 9247716.15585586 0,797147.615679591 9247716.17057045 0,797134.567611571 9247717.02777806 0,797126.748753132 9247717.54144524 0,797106.59993739 9247736.81041143 0,797055.446008696 9247795.72142001 0,797047.447649345 9247806.46107137 0,797037.015197835 9247820.46904463 0,797017.194118582 9247843.5717198 0,797005.99079217 9247856.62986341 0,796984.456385818 9247875.81370523 0,796968.198668019 9247890.29681111 0,796934.58823359 9247916.92159726 0,796881.677690316 9247963.49271851 0,796837.097374733 9247990.49669272 0,796814.381503216 9248005.88731788 0,796774.03592893 9248033.22249459 0,796732.909493344 9248055.75218616 0,796731.12386702 9248056.73037827 0,796710.921391394 9248066.39275349 0,796689.568295368 9248080.53520843 0,796710.921414603 9248066.39277383 0,796731.123863647 9248056.73038272 0,796774.036000435 9248033.22251076 0,796837.097395253 9247990.49673756 0,796881.677686107 9247963.49278125 0,796934.588280925 9247916.92165229 0,796968.198654179 9247890.29687663 0,797005.990864359 9247856.6298514 0,797037.015248754 9247820.46902684 0,797055.446033511 9247795.72144424 0,797106.60001402 9247736.81045243 0,797126.748814207 9247717.54145245 0,797147.839707659 9247716.15586841 0,797147.839658804 9247716.15585586 0)),((796631.904058875 9248123.4560629 0,796624.497454749 9248131.1243646 0,796605.050949334 9248151.25795387 0,796589.162502561 9248177.25689946 0,796564.098320471 9248223.78011137 0,796552.89047307 9248333.23357798 0,796543.547202345 9248360.37095758 0,796532.95781272 9248391.12761221 0,796504.617914652 9248455.71799867 0,796485.903538651 9248479.43529459 0,796485.903655992 9248479.43521829 0,796519.733033093 9248457.43600557 0,796565.195661954 9248393.28737619 0,796571.574377588 9248316.46481818 0,796571.437697425 9248297.83691755 0,796601.584504843 9248181.61044994 0,796605.050949126 9248151.25801994 0,796631.904108201 9248123.45603663 0,796647.291099821 9248110.98606751 0,796631.904058875 9248123.4560629 0)),((796350.777911919 9248564.96042915 0,796337.328739142 9248575.06158918 0,796291.235538288 9248583.44784844 0,796290.957059646 9248583.49851508 0,796281.327792582 9248588.9381651 0,796266.036454662 9248597.57635566 0,796290.957067871 9248583.49856997 0,796337.328810683 9248575.06163513 0,796350.777968633 9248564.9604531 0,796350.778100847 9248564.96035432 0,796350.777911919 9248564.96042915 0)),((796243.01624933 9248613.36740677 0,796221.359947943 9248635.17101783 0,796243.016293683 9248613.36743327 0,796257.281969449 9248602.94400353 0,796243.01624933 9248613.36740677 0)),((796193.617050007 9248660.57373477 0,796185.085011206 9248668.35678343 0,796175.34438203 9248679.88361987 0,796155.739329871 9248703.08376089 0,796134.770279514 9248726.52566384 0,796056.550416054 9248775.24229961 0,796060.539337719 9248804.6008447 0,796068.866264693 9248865.88724872 0,796053.628112419 9248904.31289249 0,796031.408905159 9248960.34231189 0,795987.721621627 9249034.49299876 0,795957.827750705 9249085.23185034 0,795935.861532744 9249110.78681139 0,795935.861583405 9249110.78677178 0,795935.898234446 9249110.75810501 0,795957.827822322 9249085.23188425 0,796031.408961707 9248960.34228625 0,796068.866308404 9248865.8872568 0,796056.550494595 9248775.24235448 0,796134.770360407 9248726.52573019 0,796155.739324423 9248703.08382693 0,796185.085084064 9248668.35683236 0,796218.9605329 9248637.45501688 0,796193.617050007 9248660.57373477 0)),((795831.203761226 9249202.58063472 0,795804.137050994 9249222.0191488 0,795769.986426978 9249250.51661551 0,795731.886084375 9249282.30990419 0,795731.874554097 9249282.32151632 0,795730.321621318 9249283.88547335 0,795697.423989212 9249317.0170592 0,795730.321642776 9249283.88548051 0,795731.886103615 9249282.30991952 0,795804.137055963 9249222.01921686 0,795871.762198097 9249173.45270689 0,795871.762224365 9249173.45267439 0,795831.203761226 9249202.58063472 0)),((795679.646760052 9249328.67661824 0,795666.360214737 9249336.92003772 0,795660.327807603 9249346.04996432 0,795645.433427745 9249368.59228592 0,795616.478698591 9249396.32558045 0,795611.851905331 9249400.75719055 0,795599.297100783 9249414.12739463 0,795579.127873314 9249435.60653139 0,795543.061765359 9249476.06957956 0,795542.785891168 9249476.40390315 0,795542.785970585 9249476.40391996 0,795543.061790244 9249476.06958694 0,795579.127865612 9249435.60659144 0,795611.851907041 9249400.75719084 0,795645.433456603 9249368.59229065 0,795666.360288056 9249336.92007108 0,795692.342671344 9249320.79964061 0,795679.646760052 9249328.67661824 0)))",5846,Pegunungan Vulkanik Jalur Gunung Karang - Merapi - Raung,Ekosistem terestrial (darat),Ekosistem pegunungan,1pka,Pegunungan kerucut lereng atas,V,Vulkanik,Iblp,Batuan beku luar dan piroklastik,1pkaV-Iblp,Pegunungan kerucut vulkanik lereng atas bermaterial campuran batuan beku luar dan piroklastik,VHpgab,Vegetasi hutan pegunungan bawah,Pegunungan kerucut vulkanik lereng atas bermaterial campuran batuan beku luar dan piroklastik bervegetasi hutan pegunungan bawah,5011.28,0.25211309385,0.00182092323
